Number_of_Stations: 5394
Stat_ID    Easting_x    Norting_Y   Altitude  Longitude    Latitude   Bl_ID   Start_Date     End_Date   State   data_avail  geoQualLev   Station_Name 
  01108   4275058.49   5626874.65     202.00    8.81300    50.73500      -9   1931-01-01   2015-12-31      XX       90.49%           3   Ebsdorfergrund-Ebsdorf
  01109   4392722.37   5877202.30      58.00   10.40120    53.01790      -9   1979-01-01   2006-12-31      XX      100.00%           9   Ebstorf
  01110   4309712.91   5534383.25     489.00    9.35000    49.91670      -9   1951-01-01   1970-12-30      XX      100.00%           5   Echterspfhal
  01111   4279710.98   5587488.69     131.00    8.90210    50.38320      -9   1941-01-01   1992-05-31      XX       95.63%           9   Echzell
  01112   4697026.02   5646003.35     262.00   14.80230    50.91690      -9   1989-01-01   1992-04-30      XX      100.00%           9   Eckartsberg
  01113   4468881.22   5664892.32     200.00   11.55550    51.11950      -9   1969-01-01   2001-12-31      XX       99.50%           9   Eckartsberga
  01114   4444032.90   5493179.70     360.00   11.22610    49.57390      -9   1978-01-01   2005-12-31      XX      100.00%           9   Eckental-Eckenhaid
  01115   4360228.12   6041351.56       8.00    9.84300    54.48440      -9   1961-01-01   2006-12-31      XX       99.65%           9   Eckernfoerde
  01116   4457136.37   5533899.91     435.00   11.40280    49.94110      -9   1931-01-01   2005-12-31      XX       98.67%           9   Eckersdorf-Busbach
  01117   4407057.18   5750628.92     242.00   10.65000    51.88330      -9   1951-01-01   2006-12-31      XX      100.00%           9   Eckertal
  01118   4401942.07   5746141.37     508.00   10.57700    51.84210      -9   1951-01-01   2015-12-31      XX       99.74%           3   Eckertalsperre
  01120   4387936.16   5807327.94      63.00   10.35370    52.38920      -9   1941-01-01   2003-03-31      XX       96.79%           9   Edemissen-Wipshausen
  01121   4316061.75   5679897.56     275.00    9.36640    51.22560      -9   1951-01-01   2003-12-31      XX      100.00%           9   Edermuende-Bilstein
  01122   4294332.61   5675710.49     250.00    9.05810    51.18060      -9   1931-01-01   2011-12-31      XX      100.00%           3   Edertal-Edersee
  01123   4290795.40   5670161.29     295.00    9.01080    51.12950      -9   1941-01-01   2004-12-31      XX       96.74%           9   Edertal-Gellershausen
  01124   4231021.00   5895554.79       6.00    7.98050    53.12570      -9   1951-01-01   1999-08-31      XX      100.00%           9   Edewecht
  01125   4377790.16   5678912.74     455.00   10.25000    51.23330      -9   1969-01-01   2000-12-31      XX      100.00%           9   Effelder
  01127   4438042.54   5349497.28     503.00   11.16510    48.28130      -9   1984-02-01   1994-12-31      XX      100.00%           9   Egenhofen
  01128   4367887.07   5898084.35      57.00   10.02270    53.19990      -9   1931-01-01   2000-06-30      XX       97.12%           9   Egestorf-Sahrendorf
  01129   4329922.20   6057122.34      17.00    9.36670    54.61670      -9   1931-01-01   1979-09-30      XX      100.00%           5   Eggebek_(A)
  01130   4329847.53   6058406.49      17.00    9.36480    54.62820      -9   1979-01-01   2015-12-31      XX       86.44%           3   Eggebek
  01133   4447395.06   5774310.13     170.00   11.23220    52.10140      -9   1969-01-01   2006-12-31      XX       99.78%           9   Eggenstedt
  01134   4236627.70   5446351.79     109.00    8.39270    49.09900      -9   1951-01-01   2003-12-31      XX      100.00%           9   Eggenstein-Leopoldshafen
  01135   4215310.25   5834093.75      63.00    7.80000    52.56670      -9   1950-01-01   1998-03-31      XX       99.32%           9   Eggermuehlen-Sussum
  01136   4275253.53   5905267.52      18.00    8.63330    53.23330      -9   1951-01-01   1970-12-30      XX      100.00%           5   Eggestedt
  01137   4577338.59   5377542.01     375.00   13.04730    48.53180      -9   1941-01-01   2005-12-31      XX       98.46%           9   Egglham
  01138   4432072.24   5514693.30     266.00   11.05700    49.76610      -9   1931-01-01   2005-12-31      XX       98.67%           9   Eggolsheim
  01140   4467051.03   5310419.32     709.00   11.55900    47.93200      -9   1971-01-01   2015-12-31      XX       95.56%           3   Egling/Isar-Attenham
  01141   4449382.00   5510677.54     512.00   11.29780    49.73170      -9   1941-01-01   2005-12-31      XX       98.46%           9   Egloffstein-Bieberbach
  01142   4433498.38   5642777.02     339.00   11.05420    50.91770      -9   1969-01-01   2000-04-30      XX      100.00%           9   Erfurt-Egstedt
  01143   4393272.03   5439998.09     462.00   10.53860    49.08900      -9   1931-01-01   2015-12-31      XX       97.45%           3   Ehingen,_Kreis_Ansbach
  01144   4331128.24   5350740.60     496.00    9.72470    48.27300      -9   1931-01-01   2003-12-31      XX       96.80%           9   Ehingen/Donau
  01145   4322288.57   5357641.95     745.00    9.60280    48.33260      -9   1978-01-01   2008-04-30      XX      100.00%           9   Ehingen/Donau-Frankenhofen
  01146   4272557.35   5395792.62     487.00    8.91210    48.65930      -9   1985-07-01   1987-07-31      XX      100.00%          10   Ehningen
  01147   4415553.24   5828222.25      74.00   10.75400    52.58190      -9   1951-01-01   2006-12-31      XX      100.00%           9   Ehra-Lessien
  01148   4357266.39   5597067.58     664.00    9.98820    50.49320      -9   1941-01-01   2004-12-31      XX       98.44%           9   Ehrenberg-Wuestensachsen
  01149   4276723.89   5852365.78      49.00    8.69180    52.75930      -9   1941-01-01   2006-12-31      XX       96.97%           9   Ehrenburg-Stocksdorf
  01150   4245029.14   5617133.06     215.00    8.39510    50.63520      -9   1931-01-01   1991-03-31      XX       96.68%           9   Ehringshausen-Koelschhausen
  01151   4355593.49   5511711.00     177.00    9.99690    49.72580      -9   1991-01-01   2005-12-31      XX      100.00%           9   Eibelstadt
  01152   4542142.51   5595580.44     630.00   12.59400    50.49570      -9   1969-01-01   1997-09-30      XX       92.50%           9   Eibenstock
  01153   4542557.72   5599510.28     546.00   12.60030    50.53100      -9   1986-01-01   2015-12-31      XX       99.73%           3   Eibenstock_(Talsperre)
  01154   4565375.62   5356240.66     470.00   12.88200    48.34160      -9   1931-01-01   1966-09-29      XX       99.54%           5   Eiberg
  01155   4525094.63   5601288.91     485.00   12.35410    50.54800      -9   1951-01-01   2002-12-31      XX       97.43%           9   Eich
  01156   4164883.64   5481954.89     245.00    7.38330    49.38330      -9   1931-01-01   1960-12-30      XX       96.67%           5   Eichelscheiderhof
  01159   4514398.72   5581105.73     450.00   12.20240    50.36690      -9   1969-01-01   2008-12-31      XX      100.00%           9   Eichigt
  01160   4647245.28   5738949.14      62.00   14.13330    51.76670      -9   1969-01-01   1992-05-31      XX       98.60%           9   Eichow
  01161   4443886.37   5415755.70     384.00   11.23490    48.87770      -9   1921-01-01   2015-12-31      XX       95.17%           3   Eichstaett-Landershofen
  01162   4182567.13   5336897.11     215.00    7.73780    48.09190      -9   1951-01-01   2015-12-31      XX      100.00%           3   Eichstetten
  01165   4382405.51   5676957.49     480.00   10.31670    51.21670      -9   1951-01-01   2000-07-31      XX      100.00%           9   Eigenrieden
  01166   4546504.24   5702899.50     105.00   12.66920    51.46010      -9   1897-05-01   2015-12-31      XX       96.56%           3   Eilenburg
  01167   4445995.42   5780444.85     135.00   11.21080    52.15640      -9   1969-01-01   2001-12-31      XX      100.00%           9   Eilsleben
  01168   4343838.13   5773633.32      90.00    9.72190    52.07580      -9   1931-01-01   2006-12-31      XX       96.93%           9   Eime
  01169   4169061.71   5286022.94     264.00    7.59590    47.62880      -9   1976-02-01   1999-09-30      XX       99.29%           9   Eimeldingen
  01170   4343600.86   5752652.76     265.00    9.72800    51.88730      -9   1951-01-01   2015-12-31      XX      100.00%           3   Eimen-Vorwohle
  01171   4386840.68   5871437.00      59.00   10.31560    52.96490      -9   1941-01-01   2006-12-31      XX       96.97%           9   Eimke
  01172   4354330.95   5744714.50     123.00    9.88710    51.81890      -9   1931-01-01   1989-11-30      XX       96.61%          10   Einbeck
  01174   4569157.64   5627047.75     375.00   12.98060    50.77600      -9   1946-09-01   2006-12-31      XX       99.73%           9   Einsiedel_(Talsperre)
  01175   4385322.19   5650918.06     240.00   10.36670    50.98330      -9   1890-04-01   1994-03-31      XX       84.69%           9   Eisenach_(Ost)
  01176   4221452.38   5320556.03     976.00    8.26930    47.96340      -9   1901-01-01   2015-12-31      XX       99.50%           3   Eisenbach
  01177   4494900.43   5647603.72     260.00   11.92740    50.96490      -9   1969-01-01   2004-05-31      XX      100.00%           9   Eisenberg
  01178   4677333.36   5780111.77     101.00   14.59000    52.12760      -9   1974-01-01   2015-12-31      XX       99.20%           3   Eisenhuettenstadt
  01179   4423009.11   5589177.40     445.00   10.91620    50.43460      -9   1951-01-01   2002-12-31      XX      100.00%           9   Eisfeld
  01180   4344095.52   5515524.58     340.00    9.83600    49.75720      -9   1931-01-01   2002-12-31      XX       97.22%           9   Eisingen
  01181   4468704.51   5711316.04     125.00   11.54890    51.53680      -9   1969-01-01   2007-01-31      XX       99.36%           9   Eisleben
  01182   4470180.90   5707535.83     146.00   11.57050    51.50290      -9   1947-01-01   2001-05-31      XX       78.70%           9   Eisleben-Helfta
  01183   4344656.90   5627890.08     340.00    9.79770    50.76690      -9   1951-01-01   2004-11-30      XX      100.00%           9   Eiterfeld
  01184   4491397.21   5357728.00     449.00   11.88390    48.35830      -9   1931-01-01   1996-12-31      XX       98.49%           9   Eitting
  01186   4409324.62   5735052.65     500.00   10.68700    51.74370      -9   1969-01-01   2013-12-31      XX      100.00%           1   Oberharz_am_Brocken-Elend
  01187   4413056.40   5735543.25     476.00   10.74090    51.74870      -9   1969-01-01   2006-12-31      XX      100.00%           9   Elend_(Kalte_Bode)
  01188   4419308.08   5619214.37     518.00   10.85760    50.70410      -9   1951-01-01   2001-12-31      XX       95.90%           9   Elgersburg
  01189   4373585.21   6038990.48      35.00   10.05000    54.46670      -9   1978-01-01   2006-12-31      XX      100.00%           9   Elisendorf
  01190   4527158.92   5594035.92     515.00   12.38270    50.48270      -9   1969-01-01   2001-12-31      XX      100.00%           9   Ellefeld
  01191   4369671.81   5432526.66     572.00   10.21800    49.01730      -9   1951-01-01   2009-02-28      XX      100.00%           9   Ellenberg
  01192   4187348.30   5544385.43     567.00    7.64200    49.95500      -9   1971-01-01   2003-12-31      XX      100.00%           9   Ellern_(Forsthaus_Thiergarten_)
  01193   4452320.96   5667677.73     155.00   11.31860    51.14340      -9   1969-01-01   2001-12-31      XX      100.00%           9   Ellersleben
  01194   4417258.71   5384847.25     426.00   10.87810    48.59680      -9   1941-01-01   2005-12-31      XX       96.93%           9   Ellgau
  01195   4418748.23   5437307.80     453.00   10.88790    49.06870      -9   1971-01-01   2000-05-31      XX      100.00%           9   Ellingen-Stopfenheim
  01196   4407739.88   5717466.05     220.00   10.66870    51.58540      -9   1970-01-01   2001-06-30      XX       99.49%           9   Ellrich
  01197   4363247.80   5429588.33     460.00   10.13120    48.98950      -9   1909-04-01   2015-12-31      XX       99.60%           3   Ellwangen-Rindelbach
  01199   4502110.77   6000790.07       8.00   12.03230    54.13920      -9   1974-01-01   1998-12-31      XX       98.69%           9   Elmenhorst-Lichtenhagen
  01200   4304344.17   5997122.43       3.00    9.01060    54.06910      -9   2010-09-01   2015-12-31      XX       99.90%           3   Elpersbuettel
  01201   4118022.75   5657593.02      85.00    6.56460    50.92810      -9   1947-07-01   2006-12-31      XX      100.00%           9   Elsdorf/Erftkreis
  01202   4325895.57   5904409.16      30.00    9.39140    53.24460      -9   1951-01-01   2015-12-31      XX      100.00%           1   Elsdorf-Hatzte
  01203   4299188.11   5525335.23     165.00    9.20830    49.83200      -9   1931-01-01   2005-12-31      XX       98.67%           9   Elsenfeld-Rueck
  01204   4263776.08   5905967.19       1.00    8.46120    53.23460      -9   1949-01-01   1965-12-30      XX      100.00%           5   Elsfleth
  01205   4254146.30   5899674.37       1.00    8.32210    53.17380      -9   1941-01-01   2001-09-30      XX       96.71%           9   Elsfleth-Moorhausen
  01206   4504056.24   5739889.89      71.00   12.05880    51.79450      -9   1969-01-01   2001-06-30      XX      100.00%           9   Elsnigk
  01207   4519546.06   5570400.26     560.00   12.27420    50.27050      -9   1951-01-01   2015-12-31      XX       97.82%           3   Elster,_Bad-Sohl
  01208   4511355.22   5606858.30     290.00   12.16040    50.59850      -9   1951-01-01   2006-12-31      XX      100.00%           9   Elsterberg
  01209   4517150.76   5669432.20     132.00   12.24520    51.16090      -9   1969-01-01   2002-12-31      XX      100.00%           9   Elstertrebnitz
  01210   4604619.37   5702705.10      90.00   13.50520    51.45060      -9   1951-01-01   2015-12-31      XX       99.87%           3   Elsterwerda
